date,Reliance_avg_sentiment,Open,High,Low,Close,Adj Close,Volume
2022-03-25,-0.9608679291559383,2383.646728515625,2414.567138671875,2378.570068359375,2395.96875,2371.720703125,7111244
2022-03-28,-0.27062602861163515,2409.029052734375,2427.25830078125,2387.338623046875,2420.05908203125,2395.5673828125,4945712
2022-03-29,-0.4520591199398041,2434.873046875,2434.873046875,2406.62939453125,2420.61279296875,2396.115478515625,4342032
2022-03-31,-0.5956826999317855,2459.748046875,2464.13232421875,2426.197021484375,2431.873291015625,2407.261962890625,6611859
2022-04-01,-0.9144321449566633,2433.027099609375,2459.9326171875,2420.105224609375,2451.3486328125,2426.5400390625,3961440
2022-04-04,-0.919972762465477,2450.9794921875,2469.024169921875,2438.2421875,2458.59423828125,2433.71240234375,3964581
2022-04-05,-0.9898087400943041,2446.96435546875,2464.31689453125,2418.9052734375,2423.84326171875,2399.31298828125,6574935
2022-04-06,-0.919673940166831,2387.892578125,2431.642578125,2387.892578125,2417.38232421875,2392.91748046875,6128607
2022-04-12,-0.9937097935471684,2387.800048828125,2402.198974609375,2358.63330078125,2363.848388671875,2339.925537109375,6608871
2022-04-13,-0.9765370632521808,2376.2626953125,2392.968994140625,2349.49560546875,2355.172119140625,2331.3369140625,5177117
2022-04-18,-0.6626059114933014,2337.958251953125,2362.694580078125,2327.62060546875,2347.97265625,2324.21044921875,4987112
2022-04-19,-0.028332410007715227,2361.033203125,2462.563232421875,2354.618408203125,2437.45751953125,2412.789794921875,13070910
2022-04-20,-0.26046358316671103,2452.50244140625,2523.481201171875,2445.118408203125,2509.12841796875,2483.7353515625,12536120
2022-04-21,0.14320494145310173,2539.079833984375,2574.24609375,2521.635009765625,2567.87744140625,2541.889892578125,10854316
2022-04-22,-0.8542343267166105,2546.4638671875,2586.2451171875,2532.895751953125,2546.37158203125,2520.6015625,7527077
2022-04-25,-0.9931891513522715,2531.234375,2546.002197265625,2458.548095703125,2487.484130859375,2462.31005859375,8531607
2022-04-26,0.332290824362038,2501.3291015625,2579.7841796875,2499.206298828125,2561.924072265625,2535.996337890625,6113833
2022-04-27,0.714010626077652,2543.648681640625,2610.2431640625,2542.91015625,2564.416259765625,2538.46337890625,9669472
2022-04-28,0.002711335488129407,2593.5830078125,2631.47216796875,2571.5693359375,2602.720703125,2576.38037109375,12807038
2022-04-29,0.3978000353090465,2636.2255859375,2636.2255859375,2563.447021484375,2575.39990234375,2549.336181640625,9107431
2022-05-02,-0.9800315927714109,2549.3251953125,2589.4755859375,2545.67919921875,2566.3544921875,2540.38232421875,4733503
2022-05-04,-0.19056952511891723,2570.55419921875,2575.169189453125,2470.22412109375,2486.238037109375,2461.07666015625,9623830
2022-05-06,0.1505757925980207,2411.059814453125,2454.256103515625,2393.845703125,2418.859130859375,2394.37939453125,9824974
2022-05-09,-0.47848926390724955,2376.677978515625,2397.12255859375,2313.960205078125,2324.39013671875,2300.866455078125,9041876
2022-05-10,-0.9884774358943105,2302.88427734375,2332.051025390625,2268.733154296875,2284.10107421875,2260.985107421875,9755838
2022-05-13,-0.9972900507273152,2239.197265625,2287.193115234375,2229.3671875,2239.7509765625,2217.083984375,9654389
2022-05-16,-0.536126158433035,2246.99658203125,2289.962158203125,2230.567138671875,2240.304931640625,2217.63232421875,6718955
2022-05-17,-0.9513223624089733,2247.596435546875,2344.326904296875,2244.735107421875,2334.404541015625,2310.779296875,8275914
2022-05-18,0.9870776096358895,2344.09619140625,2372.109130859375,2315.114013671875,2342.896240234375,2319.185302734375,8638394
2022-05-19,0.008001408074051142,2292.731201171875,2319.03662109375,2276.163330078125,2288.900634765625,2265.736083984375,7349559
2022-05-20,0.9935660031624138,2319.03662109375,2440.7802734375,2309.34521484375,2422.366455078125,2397.851318359375,10896545
2022-05-23,-0.9539586614700966,2428.87353515625,2449.225830078125,2393.338134765625,2406.16796875,2381.816650390625,7626377
2022-05-25,0.7888408228754997,2432.104248046875,2452.13330078125,2401.18359375,2410.875244140625,2386.4765625,6357272
2022-05-26,-0.345632343320176,2422.3203125,2432.011962890625,2351.80322265625,2387.892578125,2363.726318359375,8941011
2022-05-27,-0.9446189949376276,2393.38427734375,2404.552490234375,2344.511474609375,2376.81640625,2352.76220703125,8260986
2022-05-30,-0.9820039737969637,2413.64404296875,2468.10107421875,2394.44580078125,2459.609619140625,2434.717529296875,6926699
2022-06-01,-0.7409271504729986,2431.4580078125,2450.748779296875,2414.751708984375,2430.7197265625,2406.1201171875,4888494
2022-06-02,-0.4672929337248206,2431.18115234375,2522.050537109375,2431.18115234375,2514.528076171875,2489.080078125,11063284
2022-06-03,-0.9836484119296074,2532.711181640625,2600.4130859375,2530.864990234375,2565.4775390625,2539.513916015625,11969895
2022-06-08,-0.9926156755536795,2559.247314453125,2566.862060546875,2507.14404296875,2514.29736328125,2488.851806640625,6239625
2022-06-09,-0.692021831870079,2501.3291015625,2587.16796875,2501.3291015625,2583.245361328125,2557.10205078125,8639152
2022-06-10,0.021370158763602376,2558.462890625,2575.076904296875,2493.483642578125,2505.251953125,2479.89794921875,9046528
2022-06-13,-0.9789370093494654,2445.94921875,2466.99365234375,2414.843994140625,2457.855712890625,2432.9814453125,8810401
2022-06-17,-0.5716994146816432,2362.879150390625,2422.735595703125,2359.279541015625,2390.569091796875,2366.37548828125,12228593
2022-06-20,-0.951583269595479,2404.4140625,2415.58251953125,2326.974365234375,2347.234375,2323.4794921875,6033398
2022-06-21,-0.44463636754080654,2362.879150390625,2393.707275390625,2333.6201171875,2385.12353515625,2360.9853515625,5860024
2022-06-22,-0.5342250540852547,2361.12548828125,2361.31005859375,2308.422119140625,2312.66796875,2289.26318359375,5308603
2022-06-23,-0.9360378086566925,2321.390380859375,2330.57421875,2256.734130859375,2275.14794921875,2252.12255859375,9723161
2022-06-27,-0.9746291823685169,2348.988037109375,2348.988037109375,2290.4697265625,2300.715087890625,2277.43115234375,7737264
2022-06-28,-0.20038485515397042,2290.9775390625,2338.8349609375,2290.9775390625,2333.066162109375,2309.454833984375,6786423
2022-06-29,0.5196513689588755,2314.144775390625,2397.0302734375,2308.422119140625,2381.4775390625,2357.3759765625,9602573
2022-06-30,0.6902008185559401,2381.339111328125,2414.474853515625,2368.417236328125,2395.7841796875,2371.537841796875,11556479
2022-07-01,-0.10222371894633397,2376.6318359375,2392.4150390625,2182.894287109375,2223.229248046875,2200.7294921875,40998574
2022-07-04,-0.3532828758470714,2195.77001953125,2253.965087890625,2183.909423828125,2227.84423828125,2205.2978515625,20928864
2022-07-05,-0.9111859414260834,2236.42822265625,2275.101806640625,2230.982421875,2245.888916015625,2223.15966796875,8823663
2022-07-06,-0.0396182959482662,2233.75146484375,2253.9189453125,2204.123291015625,2226.13671875,2203.607177734375,11971863
2022-07-07,-0.008641710867070489,2239.10498046875,2245.888916015625,2192.124267578125,2204.215576171875,2181.907958984375,11650516
2022-07-08,-0.9897366147488356,2231.813232421875,2231.813232421875,2199.0927734375,2207.261474609375,2184.923095703125,9505054
2022-07-12,-0.9523657644167542,2218.89111328125,2251.84228515625,2218.89111328125,2234.074462890625,2211.464599609375,5389494
2022-07-13,0.1344355489127338,2240.397216796875,2246.581298828125,2190.2783203125,2194.477783203125,2172.268798828125,7112066
2022-07-14,0.5720897756546037,2204.123291015625,2246.53515625,2193.924072265625,2212.568603515625,2190.176513671875,8485157
2022-07-15,-0.7166368829396864,2229.044189453125,2229.044189453125,2199.6005859375,2216.860595703125,2194.425048828125,4801605
2022-07-18,-0.9787548172753304,2234.582275390625,2238.274169921875,2208.092041015625,2235.736083984375,2213.109375,7580454
2022-07-19,-0.12809987406944856,2215.47607421875,2258.580322265625,2215.47607421875,2249.442626953125,2226.677490234375,8219944
2022-07-20,0.2941886081493327,2344.419189453125,2346.7265625,2294.807861328125,2310.26806640625,2286.88720703125,11962123
2022-07-22,-0.07141880676083799,2307.499267578125,2322.544189453125,2302.88427734375,2310.360595703125,2286.97900390625,5484997
2022-07-25,-0.4203635311569087,2277.45556640625,2277.45556640625,2217.96826171875,2234.0283203125,2211.419189453125,11555226
2022-07-26,-0.9492555726319551,2234.674560546875,2255.718994140625,2225.67529296875,2235.043701171875,2212.42431640625,5651644
2022-08-01,-0.9566832575947046,2325.174560546875,2388.492431640625,2314.513916015625,2376.585693359375,2352.53369140625,7850022
2022-08-03,0.531458932266105,2399.799072265625,2409.029052734375,2369.755615234375,2405.66015625,2381.31396484375,7125488
2022-08-04,0.3642909752836983,2409.029052734375,2416.182373046875,2339.80419921875,2373.86279296875,2349.83837890625,7233563
2022-08-05,-0.3494558837264776,2377.647216796875,2380.2314453125,2332.3740234375,2338.881103515625,2315.210693359375,6971219
2022-08-08,0.4361901112965175,2336.112060546875,2384.61572265625,2336.112060546875,2369.478515625,2345.498291015625,5082589
2022-08-12,0.9956191165838391,2390.845947265625,2437.965087890625,2383.369873046875,2430.258056640625,2405.662841796875,6325293
2022-08-16,0.9863247582688928,2442.441650390625,2452.68701171875,2424.9970703125,2447.14892578125,2422.3828125,3303689
2022-08-19,0.93834781460464,2445.94921875,2456.748291015625,2404.367919921875,2412.582763671875,2395.95849609375,4730362
2022-08-22,-0.9728296326162914,2415.490234375,2428.68896484375,2386.877197265625,2405.890869140625,2389.312744140625,4735840
2022-08-23,-0.9838732955977321,2394.26123046875,2448.90283203125,2391.815185546875,2442.99560546875,2426.161865234375,4839242
2022-08-24,-0.38855728494236247,2436.8115234375,2464.4091796875,2432.42724609375,2436.48828125,2419.699462890625,5184811
2022-08-29,0.19201697904851622,2385.9541015625,2450.564208984375,2379.539306640625,2397.630126953125,2381.10888671875,9919487
2022-08-30,-0.12050603833215844,2412.72119140625,2441.56494140625,2378.200927734375,2434.826904296875,2418.04931640625,11569527
2022-09-01,-0.9780602162354626,2383.78515625,2404.367919921875,2354.295166015625,2363.248291015625,2346.964111328125,9954969
2022-09-02,-0.983965284191072,2363.248291015625,2377.047119140625,2331.22021484375,2335.650634765625,2319.556640625,6499672
2022-09-05,-0.26539185643196106,2336.112060546875,2382.7236328125,2336.112060546875,2371.924560546875,2355.58056640625,5663907
2022-09-06,-0.56665058596991,2374.878173828125,2405.337158203125,2373.955078125,2396.8916015625,2380.375732421875,5449809
2022-09-07,0.9809245050419122,2376.72412109375,2395.091796875,2372.109130859375,2382.954345703125,2366.534423828125,3744250
2022-09-09,-0.996621627942659,2409.029052734375,2409.029052734375,2366.571044921875,2371.463134765625,2355.122314453125,4157425
2022-09-12,-0.5094251601646343,2372.61669921875,2410.875244140625,2372.61669921875,2397.999267578125,2381.4755859375,3717709
2022-09-13,0.9804911939427257,2416.4130859375,2427.212158203125,2400.72216796875,2418.0283203125,2401.36669921875,4444328
2022-09-15,-0.9305207653902471,2384.108154296875,2403.07568359375,2359.87939453125,2365.371337890625,2349.072509765625,5182800
2022-09-16,-0.3237692769616842,2347.88037109375,2356.418212890625,2299.192138671875,2306.7607421875,2290.86572265625,10108854
