date,Hyundai_avg_sentiment,Open,High,Low,Close,Adj Close,Volume
2023-02-06,-0.36577943433076143,174000.0,174700.0,170700.0,172800.0,161741.921875,1700
2023-02-07,0.07182477822061628,171000.0,171200.0,169500.0,170500.0,159589.109375,2221
2023-02-08,0.23549170481661955,171500.0,173000.0,170200.0,170500.0,159589.109375,1223
2023-02-09,-0.015421179559780285,171900.0,174000.0,171500.0,172600.0,161554.71875,3503
2023-02-10,0.992058673320571,171600.0,173500.0,171100.0,173200.0,162116.328125,1670
2023-02-13,0.42610859009437263,172700.0,174300.0,171300.0,171600.0,160618.703125,3230
2023-02-14,-0.22795378378941678,172900.0,175700.0,172700.0,173700.0,162584.328125,1429
2023-02-15,-0.2904988035443239,174600.0,175300.0,171800.0,172700.0,161648.3125,937
2023-02-16,-0.1906393626704812,173400.0,180000.0,173300.0,179300.0,167825.953125,3219
2023-02-17,0.559729841677472,177400.0,179800.0,177000.0,179000.0,167545.140625,1647
2023-02-20,0.653635461620676,179400.0,179400.0,176600.0,178200.0,166796.359375,1245
2023-02-21,0.6247797422111034,178500.0,179000.0,175500.0,178200.0,166796.359375,2722
2023-02-22,0.17883701404207386,175800.0,176900.0,174000.0,174200.0,163052.328125,3595
2023-02-23,0.09892009969917126,174400.0,178600.0,174300.0,176200.0,164924.359375,3418
2023-02-24,-0.7750044515589252,176200.0,177300.0,173800.0,173900.0,162771.53125,1925
2023-02-27,0.08651489418116398,173100.0,173600.0,170200.0,173300.0,162209.921875,427027
2023-02-28,-0.9914167351089418,174100.0,178100.0,174000.0,176300.0,165017.9375,824763
2023-03-02,0.8202262446284294,176500.0,179800.0,176500.0,178500.0,167077.171875,747929
2023-03-03,0.9364061871310696,177500.0,178200.0,175000.0,176100.0,164830.75,549203
2023-03-06,0.31854205244841677,177800.0,178500.0,176000.0,177500.0,166141.15625,547005
2023-03-07,0.2889046413210136,176500.0,177500.0,175100.0,175100.0,163894.734375,462996
2023-03-08,0.3644206205382943,174300.0,176100.0,174100.0,174900.0,163707.53125,497195
2023-03-09,0.49613892775960267,176600.0,180400.0,175700.0,176300.0,165017.9375,808110
2023-03-10,-0.0038177985697984695,174700.0,176700.0,174600.0,175000.0,163801.140625,443221
2023-03-13,0.21158306330537677,174400.0,176300.0,173500.0,176000.0,164737.140625,529759
2023-03-14,0.2038332847179845,175200.0,175900.0,170500.0,171000.0,160057.09375,589581
2023-03-15,0.5834304354852066,172700.0,175500.0,172700.0,174300.0,163145.9375,481716
2023-03-16,-0.3971095386950765,172800.0,174800.0,171800.0,174000.0,162865.109375,392030
2023-03-17,0.0072537194937467575,175200.0,176600.0,173200.0,176600.0,165298.75,507745
2023-03-20,-0.5253749020087223,176500.0,177000.0,174800.0,175100.0,163894.734375,366357
2023-03-21,0.11716748312901473,175900.0,176900.0,174800.0,175800.0,164549.921875,297779
2023-03-22,0.3871692925458774,177000.0,180500.0,176700.0,180300.0,168761.984375,718542
2023-03-24,-0.6604504338465631,180600.0,180600.0,175300.0,177700.0,166328.34375,649952
2023-03-27,0.8257523700594902,177700.0,177700.0,174800.0,176100.0,164830.75,402749
2023-03-28,0.1470155566930771,177100.0,178300.0,175800.0,177100.0,165766.75,341408
2023-03-29,-0.5822493135929108,175800.0,180700.0,175800.0,180400.0,168855.5625,571771
2023-03-30,0.890849506999075,179200.0,181900.0,178800.0,181200.0,169604.375,525981
2023-03-31,0.0004374436102807522,182000.0,184900.0,181900.0,184500.0,172693.1875,668373
2023-04-05,0.000996172777377069,185100.0,187200.0,184000.0,186700.0,174752.40625,509578
2023-04-06,0.9540462791919708,186900.0,189400.0,184700.0,185100.0,173254.796875,667512
2023-04-07,0.9765347223728895,185400.0,186500.0,184600.0,185100.0,173254.796875,435717
2023-04-10,0.00414932708372362,186000.0,188500.0,184200.0,185900.0,174003.609375,480371
2023-04-11,0.9701339273403088,186600.0,192400.0,185100.0,192100.0,179806.84375,1067237
2023-04-12,0.448504209285602,195000.0,199500.0,194600.0,198200.0,185516.484375,1517626
2023-04-13,-0.634923049248755,199000.0,199900.0,196200.0,198900.0,186171.703125,824006
2023-04-14,0.6140885436907411,199500.0,199700.0,196000.0,196100.0,183550.875,670548
2023-04-17,0.9781662802561186,195400.0,196100.0,193800.0,195000.0,182521.28125,497443
2023-04-18,-0.30566809225517017,192700.0,193000.0,188200.0,191400.0,179151.640625,961739
2023-04-19,-0.002668023109436035,191400.0,194200.0,190300.0,193600.0,181210.84375,571094
2023-04-20,0.4094966358194749,193000.0,194100.0,191400.0,192500.0,180181.265625,423616
2023-04-21,-0.4081467680516653,191100.0,191800.0,188300.0,190400.0,178215.625,454248
2023-04-24,0.5412173091566989,190600.0,193100.0,190600.0,191900.0,179619.640625,434584
2023-04-25,0.591013094567461,193000.0,201500.0,191200.0,201000.0,188137.3125,2084924
2023-04-26,-0.2558785552003731,205500.0,207500.0,199900.0,201500.0,188605.3125,2214068
2023-04-27,-0.275835594000657,201500.0,205000.0,200500.0,202000.0,189073.3125,976414
2023-04-28,-0.5988460977096111,203000.0,203500.0,196200.0,197500.0,184861.28125,1056770
2023-05-02,0.21768694910861086,198500.0,202000.0,197700.0,201500.0,188605.3125,573959
2023-05-03,0.012502574416430434,200500.0,202000.0,198500.0,201000.0,188137.3125,460771
2023-05-04,0.21852989830076694,200000.0,201000.0,197400.0,199200.0,186452.5,472704
2023-05-08,0.2902639403939247,201000.0,203000.0,200000.0,202500.0,189541.328125,590557
2023-05-09,-0.24078554979059846,202000.0,205500.0,199900.0,205000.0,191881.328125,704155
2023-05-10,0.25063528418540953,206000.0,211000.0,205000.0,210000.0,196561.375,1476327
2023-05-11,0.33235696563497186,211500.0,211500.0,208000.0,208000.0,194689.34375,919476
2023-05-12,0.865202285349369,207000.0,209500.0,205500.0,208500.0,195157.359375,539737
2023-05-15,0.00024722643138375133,207000.0,209000.0,204000.0,208000.0,194689.34375,594282
2023-05-17,0.2622548134199211,202500.0,205500.0,202500.0,204500.0,191413.3125,550297
2023-05-18,0.3392875113834937,207000.0,207000.0,205000.0,206500.0,193285.34375,476896
2023-05-19,0.7980142267391784,206000.0,207500.0,204000.0,205500.0,192349.328125,528680
2023-05-22,0.22409552335739136,206000.0,208500.0,204500.0,207500.0,194221.359375,469209
2023-05-23,0.1039940124610439,209000.0,209000.0,207000.0,207500.0,194221.359375,356438
2023-05-24,0.8226232140732463,206000.0,208000.0,205500.0,207500.0,194221.359375,305061
2023-05-25,-0.5341996971983463,206000.0,206500.0,203000.0,203500.0,190477.3125,528730
2023-05-26,-0.6194534614109076,204500.0,205500.0,201000.0,205500.0,192349.328125,596247
2023-05-30,0.1151113669135763,207000.0,207000.0,200000.0,200500.0,187669.296875,861994
2023-05-31,0.9949563231202774,200500.0,203000.0,200000.0,200000.0,187201.296875,879887
2023-06-01,0.7486865007584649,199800.0,199800.0,196300.0,197500.0,184861.28125,791585
2023-06-02,-0.37264464143663645,198500.0,199800.0,198100.0,199500.0,186733.296875,418613
2023-06-05,0.9259679734590464,201500.0,203500.0,200000.0,201000.0,188137.3125,454150
2023-06-07,-0.32152208090216544,202500.0,203000.0,195400.0,196400.0,183831.671875,960900
2023-06-08,-0.030325757223181427,195500.0,197200.0,194000.0,196700.0,184112.46875,928559
2023-06-09,0.7236395310610533,197400.0,198300.0,196300.0,197100.0,184486.875,421616
2023-06-12,0.09096769047512983,197500.0,198500.0,195100.0,196200.0,183644.484375,429448
2023-06-13,0.17722524407630166,196700.0,198200.0,196200.0,198000.0,185329.296875,474628
2023-06-14,-0.3544837629721899,198800.0,201500.0,198500.0,201000.0,188137.3125,662184
2023-06-15,0.09472682792693377,201500.0,202000.0,199400.0,199700.0,186920.5,354685
2023-06-16,-0.9109295904636383,201000.0,201500.0,198000.0,199400.0,186639.703125,548562
2023-06-19,0.9753187326714396,198000.0,199400.0,197000.0,199300.0,186546.09375,375749
2023-06-20,0.13336009718477726,198300.0,199000.0,197000.0,197900.0,185235.6875,331277
2023-06-21,0.5228033037856221,197900.0,205000.0,196300.0,204000.0,190945.328125,1028131
2023-06-22,0.6332522716062764,202500.0,203500.0,200500.0,202000.0,189073.3125,392056
2023-06-23,0.4979074959244047,201000.0,202000.0,199000.0,199900.0,187107.6875,349362
2023-06-26,0.6348493238911033,199900.0,202500.0,199900.0,200500.0,187669.296875,307090
2023-06-27,0.19883451651548967,201000.0,206000.0,201000.0,206000.0,192817.34375,806971
2023-06-28,0.516721421481634,206000.0,206500.0,203000.0,206000.0,192817.34375,630872
2023-06-29,-0.49223202030407265,205500.0,206000.0,204000.0,204500.0,192817.328125,320058
2023-06-30,0.9392784349620342,204500.0,209000.0,204500.0,206500.0,194703.078125,563079
2023-07-03,-0.12471818059566431,207500.0,208500.0,205500.0,208500.0,196588.8125,545516
2023-07-04,0.9492520410567522,208500.0,210000.0,206500.0,208000.0,196117.375,424908
2023-07-05,0.2023879997432232,208000.0,209500.0,204500.0,205500.0,193760.203125,586067
2023-07-06,0.23303519375622272,204000.0,208500.0,204000.0,206500.0,194703.078125,643771
2023-07-07,0.8636490218341351,205500.0,206000.0,202500.0,204000.0,192345.890625,476427
2023-07-10,-0.292396221930782,205000.0,208000.0,202000.0,205500.0,193760.203125,511222
2023-07-11,-0.3830964000895619,206500.0,208000.0,205000.0,207000.0,195174.53125,538193
2023-07-12,0.5796045748284087,206000.0,206500.0,202500.0,203500.0,191874.46875,503118
2023-07-13,0.44646545593224635,205000.0,205000.0,203000.0,203500.0,191874.46875,540814
2023-07-14,0.2989322287855127,204500.0,209000.0,204500.0,208500.0,196588.8125,655619
2023-07-17,0.18424435034394265,207000.0,208500.0,203500.0,203500.0,191874.46875,517107
2023-07-18,0.6802802161946602,204000.0,205000.0,201000.0,201500.0,189988.71875,501091
2023-07-19,0.4254823078401387,201500.0,203500.0,200000.0,202000.0,190460.140625,491509
2023-07-20,0.00382236170116812,202000.0,204000.0,200000.0,200500.0,189045.859375,531811
2023-07-24,0.8370664273388684,199100.0,200500.0,197600.0,199200.0,187820.109375,614300
2023-07-25,-0.010555437300354242,199900.0,202500.0,199200.0,200500.0,189045.859375,492019
2023-07-26,0.5161162660224363,201000.0,202000.0,195000.0,198700.0,187348.671875,1347123
2023-07-27,0.5507820528000593,202500.0,203000.0,194000.0,197800.0,186500.09375,1244827
2023-07-28,0.768365367082879,196500.0,201500.0,196500.0,196800.0,185557.21875,782058
2023-07-31,0.05685204442124814,198000.0,198200.0,195100.0,196000.0,184802.90625,678535
2023-08-01,0.9675965867936611,195200.0,199600.0,194600.0,199400.0,188008.6875,698965
2023-08-03,-0.3423523064702749,192500.0,194300.0,190800.0,191700.0,180748.5625,531818
2023-08-04,-0.9768928207146624,191600.0,193400.0,190500.0,192200.0,181220.015625,378998
2023-08-07,-0.9887759708799422,191000.0,191100.0,187300.0,188000.0,177259.953125,842043
2023-08-09,0.004898250102996826,188400.0,189800.0,187500.0,189400.0,178579.984375,366474
2023-08-10,0.3241715571687867,189000.0,190300.0,188100.0,188400.0,177637.09375,489856
2023-08-11,0.9992964134435169,188900.0,193200.0,188400.0,190500.0,179617.125,529916
2023-08-14,0.6174268648028374,190000.0,190500.0,188300.0,188800.0,178014.25,297138
2023-08-16,0.3887028801254928,186900.0,188100.0,185300.0,185800.0,175185.609375,563291
2023-08-17,0.42403600707517136,184900.0,185500.0,182600.0,184800.0,174242.75,458036
2023-08-18,0.3109477323790391,182600.0,187500.0,182600.0,186100.0,175468.484375,420787
2023-08-21,0.9619264919310808,187000.0,187200.0,185300.0,186100.0,175468.484375,279766
2023-08-24,-0.8663373797899112,188300.0,189300.0,186000.0,186400.0,175751.359375,320108
2023-08-25,-0.9393179461592809,184200.0,187000.0,184200.0,186200.0,175562.765625,368503
2023-08-28,0.19621685147285461,186200.0,186900.0,184700.0,185400.0,174808.484375,300125
2023-08-29,0.03395088214892894,185500.0,188200.0,185400.0,186700.0,176034.21875,321448
2023-08-30,0.5056454352258394,188600.0,189300.0,187800.0,187800.0,177071.375,331121
2023-08-31,0.3566727977512138,187800.0,189100.0,186200.0,189100.0,178297.109375,590270
2023-09-01,-0.2856067679822445,188000.0,188900.0,186700.0,187400.0,176694.234375,281460
2023-09-04,0.4603786271375914,186400.0,187400.0,185600.0,187300.0,176599.9375,307475
2023-09-06,0.9149770577981448,186000.0,188300.0,186000.0,186700.0,176034.21875,259552
2023-09-07,-0.964517142623663,185500.0,187200.0,185400.0,187200.0,176505.640625,299030
2023-09-08,0.6525119383974621,187500.0,187500.0,185200.0,185700.0,175091.34375,192047
2023-09-11,0.9794064406305552,185700.0,186300.0,184400.0,185500.0,174902.765625,195283
2023-09-12,0.1562267992994748,186500.0,188400.0,185600.0,186200.0,175562.765625,273908
2023-09-13,0.997577071073465,187300.0,190700.0,187200.0,189800.0,178957.125,579550
2023-09-14,-0.9743211751338094,191200.0,191200.0,188600.0,190700.0,179805.703125,627998
2023-09-15,-0.2293355654575862,190700.0,192700.0,189100.0,192200.0,181220.015625,526604
2023-09-18,0.22945381875615567,191200.0,192200.0,190200.0,191000.0,180088.546875,289943
2023-09-19,0.18621762935072184,191500.0,193200.0,190000.0,190000.0,179145.703125,289352
2023-09-20,0.4135667755534606,190600.0,196000.0,190000.0,194900.0,183765.765625,636780
2023-09-21,0.15274344043185314,194400.0,194500.0,191600.0,191900.0,180937.140625,327599
2023-09-22,-0.07793938682880253,189600.0,192400.0,189200.0,191500.0,180560.0,326229
2023-09-25,-0.6705930383953577,191700.0,193500.0,189600.0,192900.0,181880.03125,346374
2023-09-26,-0.9613521285355091,191600.0,192900.0,189900.0,190700.0,181214.84375,302642
2023-09-27,-0.38011016938835385,189200.0,192400.0,189000.0,191100.0,181594.9375,367983
2023-10-05,0.02996596619910137,190900.0,192200.0,189500.0,190500.0,181024.78125,396264
2023-10-06,0.05081494071055204,191000.0,192600.0,189600.0,192200.0,182640.234375,345787
2023-10-10,0.4097669906914234,192700.0,192800.0,187700.0,188400.0,179029.21875,575373
2023-10-11,-0.35773735074326396,189000.0,191400.0,189000.0,189400.0,179979.5,490998
2023-10-12,0.15476235642563552,189600.0,189800.0,187700.0,188000.0,178649.125,451893
2023-10-13,-0.3294401653984096,187500.0,188400.0,187100.0,187100.0,177793.875,254250
2023-10-16,0.08267011027783155,186900.0,188300.0,186500.0,186800.0,177508.8125,291429
2023-10-17,-0.974907191703096,188300.0,189300.0,187100.0,188500.0,179124.25,423633
2023-10-18,-0.32933946838602424,190400.0,193000.0,189500.0,191800.0,182260.125,532948
2023-10-19,0.4288185043260455,189900.0,190800.0,188800.0,188900.0,179504.359375,408555
2023-10-20,-0.9944559512659907,187800.0,188600.0,183500.0,183500.0,174372.953125,602367
2023-10-23,0.33103259205818175,184200.0,186100.0,183800.0,185400.0,176178.453125,286602
2023-10-24,-0.4717227816581726,186900.0,187000.0,181400.0,182800.0,173707.765625,418638
2023-10-25,0.9808594180891911,182700.0,183700.0,182000.0,182000.0,172947.5625,374888
2023-10-26,0.5157434794818982,180300.0,182500.0,178500.0,179500.0,170571.90625,651245
2023-10-27,0.4616515195113607,181200.0,182900.0,174600.0,175600.0,166865.875,787539
2023-10-30,0.9230131127405912,175000.0,176300.0,171400.0,172500.0,163920.078125,726773
2023-10-31,0.8400082876905799,174300.0,175900.0,169300.0,169700.0,161259.328125,697296
2023-11-01,0.026715992998409394,170800.0,171500.0,169400.0,170300.0,161829.484375,450423
2023-11-02,-0.3831451995298266,172000.0,175100.0,171500.0,172000.0,163444.953125,661435
2023-11-03,0.8775822781026363,175000.0,175400.0,172700.0,173400.0,164775.3125,431491
2023-11-06,-0.45820097252726555,175400.0,177900.0,174900.0,177900.0,169051.5,661383
2023-11-07,0.5130776101577794,177500.0,177500.0,174200.0,176100.0,167341.015625,532443
2023-11-08,0.9815264958888292,177900.0,179000.0,174500.0,174800.0,166105.6875,395162
2023-11-10,0.7175054855262195,173800.0,175300.0,173500.0,173700.0,165060.390625,255065
2023-11-13,0.6546843425603583,175000.0,175000.0,172800.0,173300.0,164680.296875,348523
2023-11-14,-0.3448951716418378,174900.0,175900.0,173900.0,175200.0,166485.78125,329429
2023-11-15,0.1703146696818294,178700.0,182600.0,178600.0,182500.0,173422.671875,806741
2023-11-16,0.8987863026559353,182500.0,186400.0,181800.0,184800.0,175608.296875,432174
2023-11-17,0.45991772012203,185900.0,185900.0,183500.0,184400.0,175228.1875,259919
2023-11-20,0.3348106655292213,184400.0,184900.0,182100.0,183600.0,174467.96875,277906
2023-11-21,0.5773663068095976,184700.0,184800.0,183500.0,184200.0,175038.140625,252833
2023-11-22,0.30650245112233926,182300.0,183400.0,181200.0,183000.0,173897.8125,219027
2023-11-23,-0.50515176653862,183600.0,185000.0,182400.0,184800.0,175608.296875,240354
2023-11-24,0.4223029103013687,184600.0,185600.0,183900.0,184000.0,174848.09375,161656
2023-11-27,-0.30666892789304256,184000.0,185700.0,184000.0,184900.0,175703.3125,188306
2023-11-28,-0.1766213579879453,185900.0,185900.0,183600.0,185700.0,176463.53125,269820
2023-11-29,-0.11326447888859548,185700.0,186500.0,184700.0,184800.0,175608.296875,298485
2023-11-30,0.9464155249297619,184200.0,184900.0,182100.0,184300.0,175133.15625,574490
2023-12-01,0.21633727320780358,183300.0,183800.0,181700.0,182800.0,173707.765625,304309
2023-12-04,0.9180914050084539,183900.0,184100.0,181600.0,181600.0,172567.453125,378913
2023-12-05,0.08452559460420161,181600.0,182000.0,180700.0,181400.0,172377.390625,275980
2023-12-06,0.955162481055595,181100.0,183400.0,181100.0,182900.0,173802.796875,280528
2023-12-07,-0.5429526590742171,181400.0,183300.0,181400.0,182600.0,173517.71875,296154
2023-12-08,-0.3978740810416639,183600.0,185700.0,183400.0,185100.0,175893.359375,327749
2023-12-11,0.03487445693463087,185400.0,185400.0,184000.0,185400.0,176178.453125,218073
2023-12-12,0.15108902181964368,185500.0,186400.0,185000.0,185600.0,176368.5,332590
2023-12-13,0.17527713329764083,185300.0,186200.0,184400.0,185000.0,175798.34375,287425
2023-12-14,0.5710740418406204,187000.0,187100.0,184200.0,184800.0,175608.296875,760383
2023-12-15,0.8758197156712413,185800.0,192800.0,185200.0,192800.0,183210.375,1228522
2023-12-18,-0.09059386861710143,192800.0,193000.0,190000.0,192000.0,182450.171875,482331
2023-12-19,-0.2079679418122396,191900.0,192900.0,190800.0,192200.0,182640.234375,272670
2023-12-20,0.4229949717326755,192700.0,199700.0,192600.0,199100.0,189197.015625,961888
2023-12-21,0.33673312165774405,197500.0,202000.0,197100.0,198700.0,188816.921875,545031
2023-12-22,0.04577446274925023,200000.0,200500.0,198500.0,199000.0,189102.0,347866
2023-12-26,0.4014310596976429,200500.0,200500.0,197700.0,198800.0,188911.953125,409928
2023-12-27,0.6660702912835404,198700.0,199300.0,197200.0,198500.0,188626.875,331186
2023-12-28,0.4792702345876023,198800.0,203500.0,198400.0,203500.0,193378.1875,766503
2024-01-02,0.6987737932552894,202000.0,202500.0,199800.0,200500.0,190527.390625,373050
2024-01-03,0.9305314756929874,199100.0,199500.0,193800.0,193800.0,184160.640625,548675
2024-01-04,0.22965971194207668,192000.0,192800.0,189100.0,190000.0,180549.65625,505979
2024-01-05,0.1656433027902884,190100.0,190500.0,187200.0,187300.0,177983.9375,440219
2024-01-08,-0.5040621695419153,187600.0,188900.0,185500.0,185700.0,176463.53125,323498
2024-01-09,-0.02220843352066974,187800.0,187800.0,185500.0,185600.0,176368.5,349068
2024-01-10,0.34790655405959114,185600.0,187300.0,185200.0,186700.0,177413.796875,330767
2024-01-11,0.9716970631852746,187200.0,189000.0,187000.0,187000.0,177698.859375,538799
2024-01-12,-0.007341771735809743,186600.0,187400.0,185800.0,186000.0,176748.609375,240690
2024-01-15,0.5387762845493853,186000.0,187200.0,185800.0,187500.0,178173.984375,35456
2024-01-16,-0.289489741171045,186600.0,188100.0,185700.0,186200.0,176938.65625,225780
2024-01-17,-0.05540214067635437,186300.0,186400.0,181000.0,181800.0,172757.5,481127
2024-01-18,0.763090880587697,180000.0,182500.0,179900.0,180200.0,171237.09375,433597
2024-01-19,0.31081029038510416,183000.0,183000.0,180100.0,181700.0,172662.46875,288166
2024-01-22,0.9990398950176314,182300.0,182400.0,179800.0,180100.0,171142.0625,391914
2024-01-23,-0.8922986574470997,181200.0,184800.0,180900.0,184800.0,175608.296875,376671
2024-01-24,0.9759637954775826,185300.0,185400.0,182100.0,185000.0,175798.34375,345726
2024-01-25,0.120245542652397,184400.0,190500.0,183500.0,188700.0,179314.3125,778658
2024-01-26,-0.28795395243651,189300.0,189600.0,186500.0,187300.0,177983.9375,468376
2024-01-29,-0.9586529028601944,187300.0,197300.0,186600.0,195600.0,185871.109375,1199045
2024-01-30,-0.4727817199891433,196000.0,196600.0,189300.0,190000.0,180549.65625,955999
2024-01-31,0.9360259994864464,189300.0,195400.0,188500.0,194600.0,184920.84375,1053355
2024-02-01,0.3262670674206068,193900.0,209000.0,193500.0,208000.0,197654.34375,2855056
2024-02-02,0.3567968048155308,221500.0,228000.0,214000.0,227000.0,215709.3125,5844398
2024-02-05,0.04077566252090037,233500.0,239500.0,226000.0,238000.0,226162.203125,5742710
2024-02-06,-0.19221047684550285,234000.0,240000.0,230500.0,235500.0,223786.53125,3293825
2024-02-07,0.10754674758451681,239000.0,246500.0,238000.0,245000.0,232814.03125,2711612
2024-02-08,0.2817921198438853,243000.0,250500.0,241500.0,250000.0,237565.328125,3017429
2024-02-13,-0.9972821971168742,251000.0,261000.0,247500.0,249000.0,236615.0625,2690468
2024-02-14,-0.05608798315127691,245000.0,251000.0,244500.0,245500.0,233289.15625,1702299
2024-02-15,0.10071962745860219,250000.0,250500.0,237000.0,238500.0,226637.3125,2103428
2024-02-16,-0.2896195156305718,241500.0,253000.0,235500.0,252500.0,239940.96875,2261790
2024-02-19,0.11287727827827136,253500.0,257000.0,248500.0,252500.0,239940.96875,1801441
2024-02-20,0.49151274492032826,250000.0,253000.0,238500.0,242000.0,229963.234375,1944653
2024-02-22,0.9723904088605195,239000.0,245500.0,237500.0,243500.0,231388.625,1475580
2024-02-23,0.6079574395917007,244000.0,249500.0,242000.0,244000.0,231863.765625,1660625
2024-02-26,-0.16048184285561243,237500.0,241000.0,231500.0,239000.0,227112.453125,1751340
2024-02-27,0.4996202683541924,239000.0,244500.0,237500.0,238500.0,226637.3125,1265434
2024-02-28,0.9971791398420464,234000.0,250000.0,231500.0,248000.0,244267.953125,1911431
2024-02-29,0.31157952525973087,246500.0,253500.0,243500.0,250500.0,246730.328125,2056620
2024-03-04,0.9730634771985933,255500.0,260000.0,253000.0,255500.0,251655.09375,1854280
2024-03-05,-0.8554134368896484,251500.0,254500.0,247500.0,249000.0,245252.90625,1436614
2024-03-06,0.9894132610061206,247000.0,254000.0,246000.0,251000.0,247222.8125,1103072
2024-03-08,0.9993045286100823,251500.0,255000.0,249500.0,253000.0,249192.71875,1210240
2024-03-11,0.28135849597553414,251000.0,252500.0,242000.0,243500.0,239835.671875,1178615
2024-03-12,-0.5273625445202924,244000.0,247000.0,240000.0,241500.0,237865.78125,1096802
2024-03-13,0.005411509125094328,243500.0,250000.0,241000.0,248500.0,244760.421875,1413782
2024-03-14,0.6626017188973492,248000.0,255000.0,246000.0,251500.0,247715.296875,1574794
2024-03-15,0.8675369725873073,250000.0,254500.0,243500.0,243500.0,239835.671875,1175933
2024-03-18,0.36341722309589386,244000.0,247500.0,241000.0,242500.0,238850.71875,723835
2024-03-19,0.1866071133602721,241000.0,244000.0,236000.0,237500.0,233925.96875,944727
2024-03-20,0.9978700680658221,240000.0,246000.0,237500.0,241000.0,237373.296875,1230314
2024-03-21,0.5129466139915166,247000.0,254000.0,246000.0,252000.0,248207.75,1578378
2024-03-22,-0.5665422974154353,252500.0,254000.0,241000.0,243500.0,239835.671875,1091572
2024-03-25,0.48340595344780013,244000.0,245500.0,239500.0,239500.0,235895.875,784822
2024-03-26,0.9258516421541572,239000.0,244000.0,238500.0,240500.0,236880.8125,802094
2024-03-27,0.75292029265653,241000.0,247500.0,240500.0,244000.0,240328.15625,818180
2024-03-28,0.5207592515129363,246000.0,246000.0,236000.0,237000.0,235362.6875,1050347
2024-03-29,0.0011816720943897963,238000.0,239000.0,232000.0,233000.0,231390.328125,852346
2024-04-01,0.9404503963887691,234500.0,235000.0,227000.0,227500.0,225928.328125,898781
2024-04-02,0.39769820115179755,225000.0,226500.0,216500.0,220000.0,218480.140625,1802613
2024-04-03,-0.016131605894770473,219000.0,223500.0,214500.0,216000.0,214507.765625,1138600
2024-04-05,-0.019208309589885175,223500.0,230000.0,223000.0,225500.0,223942.140625,1121453
2024-04-08,0.6455238793510943,227000.0,238000.0,226000.0,232500.0,230893.78125,1245057
2024-04-09,0.15641440224135295,234500.0,236500.0,228000.0,228000.0,226424.875,663665
2024-04-11,-0.002635214477777481,222000.0,241000.0,220000.0,241000.0,239335.0625,1853791
2024-04-12,-0.9738859453937039,241000.0,241500.0,237000.0,238000.0,236355.78125,997710
2024-04-15,0.17559610730192313,236000.0,243000.0,233500.0,241500.0,239831.609375,1018783
2024-04-18,0.30626979317942943,237000.0,239000.0,228500.0,231000.0,229404.140625,1168222
2024-04-19,0.08526834376971237,231000.0,237000.0,229000.0,235000.0,233376.515625,1174278
2024-04-22,0.8037660642127905,240000.0,246000.0,239500.0,245000.0,243307.421875,1314974
2024-04-23,0.07061399817466736,250000.0,251500.0,246000.0,249500.0,247776.328125,1153091
2024-04-24,0.4747727703943383,249000.0,253500.0,247500.0,252500.0,250755.609375,1242059
2024-04-25,0.9810490564074522,251000.0,254000.0,246000.0,250000.0,248272.875,1297404
2024-04-26,0.7590260415648421,250000.0,253500.0,243000.0,249500.0,247776.328125,980459
2024-04-29,0.6132606193423271,249000.0,254500.0,245500.0,251500.0,249762.515625,852780
2024-04-30,0.7309654206037521,250000.0,253000.0,248000.0,251000.0,249265.96875,545747
2024-05-02,-0.015311688813380898,249000.0,251500.0,246500.0,249000.0,247279.796875,602350
2024-05-03,0.9511987653871378,250000.0,250500.0,241000.0,241000.0,239335.0625,727057
2024-05-07,-0.998305578425061,242500.0,246000.0,240000.0,242000.0,240328.15625,799659
2024-05-08,-0.16789297622744925,240500.0,244000.0,240000.0,242000.0,240328.15625,444082
2024-05-09,-0.5058886836486636,242000.0,242500.0,235000.0,237000.0,235362.6875,704379
2024-05-10,0.0012548842156926792,239000.0,243000.0,237000.0,241500.0,239831.609375,455541
2024-05-13,0.9855642416514456,242500.0,247500.0,242000.0,245000.0,243307.421875,550255
2024-05-14,-0.994238073239103,245500.0,247000.0,243000.0,246500.0,244797.0625,670650
2024-05-16,-0.028082281351089478,248000.0,248500.0,245500.0,247000.0,245293.609375,559548
2024-05-17,-0.01724240859039128,247000.0,249500.0,244000.0,244000.0,242314.328125,408947
2024-05-20,0.48877657429936033,245500.0,255000.0,244500.0,250500.0,248769.421875,860566
2024-05-21,0.974752394327273,249000.0,254000.0,248000.0,253000.0,251252.15625,576613
2024-05-22,0.6150600126711652,253000.0,277500.0,251000.0,277000.0,275086.34375,3336634
2024-05-23,-0.0027324706315994263,273500.0,275000.0,267500.0,271500.0,269624.34375,1886248
2024-05-24,0.01959892688319087,268500.0,274500.0,266000.0,267500.0,265651.96875,1059149
2024-05-27,0.6725352550856769,267500.0,271500.0,262000.0,265500.0,263665.8125,1011436
2024-05-28,0.14619511365890503,265000.0,270000.0,263500.0,265000.0,263169.25,598743
2024-05-29,0.4905078450392466,262500.0,265000.0,257000.0,261000.0,259196.890625,965532
2024-05-30,0.20444725706474856,260500.0,264000.0,255500.0,257000.0,255224.515625,640526
2024-05-31,-0.3363935022563156,259500.0,260000.0,253000.0,253000.0,251252.15625,1014549
2024-06-03,-0.4453345618676394,257500.0,270000.0,257000.0,265000.0,263169.25,1186533
