date,MarutiSuzuki_avg_sentiment,Open,High,Low,Close,Adj Close,Volume
2022-09-14,0.5888035371220516,8859.849609375,9000.0,8825.7001953125,8967.2001953125,8800.4775390625,509547
2022-09-15,0.2631778884679079,9030.0498046875,9325.0,9030.0,9209.75,9038.517578125,1392132
2022-09-16,-0.5044129478745163,9209.5,9315.900390625,9020.0498046875,9189.650390625,9018.7919921875,1056382
2022-09-19,-0.08465099614113569,9175.2998046875,9343.4501953125,9070.0,9280.849609375,9108.294921875,727024
2022-09-20,-0.21995350367312008,9339.0,9430.0,9250.0,9300.849609375,9127.9228515625,747257
2022-09-21,-0.32740859464198974,9300.0,9398.0,9211.4501953125,9247.900390625,9075.958984375,440725
2022-09-22,0.16273671586532146,9199.0,9435.0,9186.0,9401.849609375,9227.0458984375,511112
2022-09-23,0.017668056301772594,9397.9501953125,9451.0,9277.349609375,9343.4501953125,9169.732421875,574213
2022-09-26,0.18613362208707257,9270.2998046875,9270.2998046875,8800.0,8834.9501953125,8670.6865234375,865432
2022-09-27,0.1742069710356494,8890.0,8908.9501953125,8670.5,8774.0498046875,8610.91796875,686285
2022-09-28,0.24812531471252441,8720.0,8850.0,8660.0498046875,8726.75,8564.498046875,663740
2022-09-29,-0.24239397834753618,8770.400390625,8800.0,8604.099609375,8624.849609375,8464.4921875,817007
2022-10-03,-0.9932704512029886,8970.0,8970.0,8510.0,8547.0,8388.08984375,1123076
2022-10-04,-0.0938287302851677,8699.0,8758.5498046875,8630.0,8690.5,8528.921875,503140
2022-10-06,0.09844414354301989,8734.0,8825.0,8690.5,8703.0,8541.189453125,474445
2022-10-07,-0.0007452791614923626,8750.0,8845.599609375,8711.0,8779.099609375,8615.8740234375,428616
2022-10-10,0.2010469297279737,8675.0,8876.4501953125,8658.0,8862.400390625,8697.6259765625,411218
2022-10-11,-0.0321514924580697,8811.0,8850.0,8665.0,8684.150390625,8522.6904296875,422610
2022-10-12,-0.1453919171326561,8698.0,8720.0,8590.599609375,8686.599609375,8525.09375,380365
2022-10-13,0.9655695817588518,8665.0,8785.4501953125,8592.0,8649.5498046875,8488.7333984375,355605
2022-10-14,-0.962966420641169,8760.0,8766.599609375,8606.2998046875,8617.2998046875,8457.0830078125,274160
2022-10-17,-0.9898184311750811,8610.0,8749.7001953125,8567.0498046875,8723.7998046875,8561.6025390625,304671
2022-10-18,-0.5021242722868919,8765.0498046875,8888.25,8752.0498046875,8807.349609375,8643.599609375,369973
2022-10-19,-0.31289394183356006,8851.400390625,8855.0,8695.0,8719.349609375,8557.2353515625,385416
2022-10-20,0.9970991161535494,8700.0,8739.2001953125,8611.0,8707.400390625,8545.5078125,328270
2022-10-21,-0.7707994940380255,8730.0,8794.0,8641.0,8703.2998046875,8541.4833984375,356203
2022-10-24,0.027733625378459692,8788.7998046875,8788.7998046875,8745.849609375,8765.4501953125,8602.478515625,30052
2022-10-25,-0.25106605763236683,8820.0,9017.0,8797.400390625,9005.0,8837.5751953125,727441
2022-10-27,0.5581554525648244,9050.0,9076.9501953125,8902.0,9041.9501953125,8873.837890625,849108
2022-10-28,-0.17001348943449557,9095.0,9549.9501953125,9051.0,9492.5498046875,9316.0595703125,1873029
2022-10-31,-0.44518858635406516,9650.0,9769.0,9451.099609375,9527.599609375,9350.4580078125,1932020
2022-11-01,-0.17657198734897456,9635.0,9636.900390625,9375.0,9454.599609375,9278.8154296875,805517
2022-11-02,-0.39223464811220765,9445.0,9454.599609375,9210.0,9229.400390625,9057.802734375,788679
2022-11-03,0.15157006471417844,9210.0,9310.0,9164.400390625,9239.099609375,9067.3212890625,616860
2022-11-04,0.5091705134836957,9257.900390625,9324.0,9191.0498046875,9229.5,9057.900390625,465775
2022-11-07,-0.15844860272482036,9277.0,9352.7998046875,9254.2998046875,9333.2998046875,9159.7705078125,469017
2022-11-09,0.061557255079969765,9480.349609375,9480.849609375,9220.0,9253.5,9081.4541015625,617256
2022-11-10,-0.34560972093604503,9201.0,9250.75,9071.0,9097.25,8928.109375,445700
2022-11-14,0.09184229373931885,9100.0,9163.0498046875,8992.5498046875,9152.349609375,8982.1845703125,282822
2022-11-15,-0.01514437902898697,9190.0,9203.5498046875,9130.0,9162.2001953125,8991.8515625,359888
2022-11-16,-0.9949747762875631,9160.0,9252.5,9099.849609375,9134.9501953125,8965.1083984375,350737
2022-11-17,0.998064026935026,9101.0,9169.599609375,8970.0,8986.4501953125,8819.3701171875,409572
2022-11-18,-0.5113382061155369,9010.0,9023.9501953125,8836.0,8848.0498046875,8683.5419921875,515615
2022-11-21,-0.987881189212203,8825.0,8929.2001953125,8786.0,8865.2001953125,8700.3740234375,520644
2022-11-22,0.8576812258979771,8875.0,8934.9501953125,8859.0498046875,8873.75,8708.7646484375,455948
2022-11-23,0.12638571476563812,8940.0,8989.0,8902.0,8934.5,8768.3857421875,621006
2022-11-24,-0.9098158441483974,8968.900390625,8994.900390625,8921.0,8967.099609375,8800.37890625,455343
2022-11-25,0.30128050765294273,9000.0,9080.0,8947.5,9019.5,8851.8046875,545439
2022-11-28,-0.4423166476901517,9028.0,9104.099609375,8950.0,8985.400390625,8818.33984375,439956
2022-11-29,0.3924478182452731,8985.0,9024.75,8888.0,8910.2001953125,8744.537109375,606692
2022-11-30,0.9985936892044265,8924.0,9020.0,8870.0,8974.150390625,8807.2978515625,1087650
2022-12-01,0.5084397458238528,9019.0498046875,9025.0,8930.0,8958.150390625,8791.595703125,694489
2022-12-02,-0.003583245456684381,8820.0,8928.900390625,8754.75,8815.849609375,8651.9404296875,971612
2022-12-05,0.00576894524662445,8844.0,8853.2001953125,8765.0,8792.0498046875,8628.583984375,519621
2022-12-06,-0.5694723794502872,8777.2001953125,8800.0,8694.9501953125,8717.349609375,8555.2724609375,551379
2022-12-07,0.19847194678150118,8720.0,8747.849609375,8641.0,8659.150390625,8498.154296875,546450
2022-12-08,-0.5631724172659839,8665.0,8711.0,8606.0498046875,8682.7001953125,8521.267578125,476001
2022-12-09,-0.3014409819152206,8707.0,8763.75,8545.4501953125,8613.349609375,8453.2060546875,790406
2022-12-12,-0.06073436572720917,8609.0,8693.2998046875,8515.2998046875,8659.75,8498.744140625,445039
2022-12-13,0.3607481480711916,8662.0,8697.349609375,8610.0,8620.7001953125,8460.4189453125,330236
2022-12-14,0.2503936438879464,8650.0,8677.7001953125,8596.0498046875,8641.599609375,8480.9306640625,343670
2022-12-15,0.11929199865553528,8641.0,8673.599609375,8575.0,8584.150390625,8424.548828125,472176
2022-12-16,0.07276161044137552,8559.5,8588.0,8446.0,8485.7998046875,8328.02734375,624222
2022-12-19,0.5217140090135217,8498.7998046875,8621.4501953125,8451.0,8603.849609375,8443.8818359375,464106
2022-12-20,0.46364828862373114,8584.400390625,8584.400390625,8432.0498046875,8524.349609375,8365.8603515625,694906
2022-12-21,0.19067206492181868,8524.349609375,8566.9501953125,8288.2998046875,8350.400390625,8195.1455078125,800720
2022-12-22,0.2889636185071949,8356.650390625,8384.0,8288.0,8334.349609375,8179.39306640625,580858
2022-12-23,0.9309198223054409,8299.7001953125,8329.9501953125,8122.85009765625,8141.60009765625,7990.22705078125,503012
2022-12-26,0.9872654196806252,8147.0,8346.0,8076.0498046875,8256.7998046875,8103.28515625,315102
2022-12-27,0.9820589569862932,8298.9501953125,8315.0,8230.7998046875,8305.4501953125,8151.03125,423308
2022-12-29,0.32855368036932003,8370.0,8449.0,8333.0,8435.7998046875,8278.9580078125,452134
2022-12-30,0.872461587190628,8470.0,8490.0,8362.25,8394.599609375,8238.5234375,433976
2023-01-02,0.9605573173612356,8365.0,8454.0,8337.599609375,8403.2998046875,8247.0615234375,398159
2023-01-03,0.9852198178414255,8380.0,8402.0,8304.150390625,8382.75,8226.8935546875,493207
2023-01-05,-0.8357300528635582,8444.9501953125,8475.0,8390.0498046875,8461.099609375,8303.7861328125,417716
2023-01-06,-0.1217596201846997,8460.0,8483.9501953125,8350.0,8383.0498046875,8227.1875,368978
2023-01-10,0.17653915953511992,8380.0,8410.0,8262.900390625,8293.150390625,8138.95947265625,493677
2023-01-11,0.888253649103544,8334.650390625,8334.650390625,8249.150390625,8284.4501953125,8130.4208984375,327536
2023-01-12,0.7083381073238949,8315.0,8377.0,8260.0,8369.2001953125,8213.595703125,283772
2023-01-13,-0.33011551725212485,8397.0,8500.0498046875,8351.0,8453.400390625,8296.23046875,705220
2023-01-16,-0.23866476980037987,8480.0,8514.2998046875,8343.599609375,8380.099609375,8224.2919921875,500575
2023-01-17,0.49492867663502693,8409.849609375,8493.2998046875,8342.150390625,8479.349609375,8321.697265625,409248
2023-01-18,-0.49162726733266027,8473.0,8537.400390625,8464.2998046875,8494.0498046875,8336.1240234375,402883
2023-01-19,0.2562715806868962,8479.0,8519.0,8456.5,8501.650390625,8343.5830078125,184776
2023-01-20,0.7182292135548778,8462.0498046875,8500.0,8412.0,8439.7998046875,8282.8828125,346337
2023-01-23,-0.18588451800557473,8480.0,8482.0,8377.900390625,8417.099609375,8260.6044921875,410827
2023-01-24,-0.16883484409966817,8450.0,8718.0,8417.0,8698.7998046875,8537.0673828125,1039571
2023-01-25,-0.5891751772336041,8747.900390625,8833.0,8680.2998046875,8784.099609375,8620.78125,1131883
2023-01-27,0.0409269854426384,8828.4501953125,8889.0,8620.099609375,8737.5,8575.0478515625,743546
2023-01-30,-0.6330173503607511,8779.0,8865.0,8718.0,8817.0,8653.0693359375,1036998
2023-01-31,0.30361292022280395,8856.900390625,8943.849609375,8830.2001953125,8895.2998046875,8729.9140625,643670
2023-02-01,0.645991639001295,8937.0,9030.4501953125,8673.900390625,8768.849609375,8605.814453125,707460
2023-02-02,0.2547587100749037,8765.0,8940.0,8751.099609375,8870.150390625,8705.232421875,456995
2023-02-03,0.017053475763532333,8940.0,8963.0,8845.150390625,8942.2998046875,8776.0400390625,351157
2023-02-06,-0.3990756003651768,8926.9501953125,8936.0,8820.0,8908.0,8742.3779296875,205161
2023-02-07,0.7365566482258146,8908.0,8920.0,8752.5498046875,8762.4501953125,8599.5341796875,318669
2023-02-08,0.3022607937067126,8773.0,8854.5,8673.0498046875,8834.7001953125,8670.4404296875,391645
2023-02-09,0.9508508611470461,8802.2998046875,8833.0,8700.0,8801.2001953125,8637.5634765625,392186
2023-02-10,0.24077629034096995,8797.7998046875,8875.0,8772.9501953125,8811.349609375,8647.5244140625,276298
2023-02-13,0.7894555506451676,8787.0,8864.400390625,8755.7001953125,8809.4501953125,8645.6611328125,253037
2023-02-14,-0.31470515753608197,8815.0,8847.0,8765.0,8774.4501953125,8611.3115234375,227030
2023-02-15,0.22211343557379828,8774.4501953125,8895.7001953125,8742.0,8845.349609375,8680.892578125,452568
2023-02-16,-0.007188479867181741,8880.0,8880.0,8790.0,8805.099609375,8641.390625,247514
2023-02-17,-0.8505159020423889,8787.0,8874.0,8749.75,8807.75,8643.9921875,214587
2023-02-20,-0.6474530547857285,8807.75,8849.0,8675.25,8693.650390625,8532.013671875,298434
2023-02-21,0.8092962276035299,8694.0,8720.0,8638.4501953125,8669.849609375,8508.6552734375,323478
2023-02-22,-0.15505793018798744,8675.5,8719.0,8585.0,8658.9501953125,8497.9580078125,363931
2023-02-23,0.1016646218195092,8693.4501953125,8747.4501953125,8616.0,8696.25,8534.564453125,317544
2023-02-24,-0.17590534247990167,8711.0,8740.0,8609.2998046875,8660.5,8499.4794921875,242982
2023-02-27,0.869696004781872,8630.0,8643.0498046875,8530.0,8632.2001953125,8471.7060546875,220225
2023-02-28,-0.7755590723827481,8650.0,8709.0,8605.2998046875,8624.349609375,8464.001953125,370998
2023-03-01,0.3273345614628245,8620.0,8776.25,8620.0,8764.150390625,8601.203125,333441
2023-03-02,-0.9986604958103271,8771.0,8771.0,8509.099609375,8548.75,8389.806640625,603893
2023-03-03,0.34952169470489025,8592.0498046875,8629.0,8550.0,8601.25,8441.3310546875,437977
2023-03-06,0.1141209983106819,8640.0,8663.0,8590.9501953125,8631.4501953125,8470.9697265625,275417
2023-03-08,-0.05444318428635597,8625.0,8712.0498046875,8610.0498046875,8693.900390625,8532.259765625,348171
2023-03-09,0.9989157321397215,8725.0,8737.0,8534.0498046875,8541.9501953125,8383.1337890625,431466
2023-03-10,0.1032338488730602,8530.0,8628.0,8480.099609375,8601.5498046875,8441.625,516128
2023-03-13,0.00013815982674714178,8601.5498046875,8637.2998046875,8481.099609375,8518.400390625,8360.021484375,479314
2023-03-14,0.9283304885029793,8544.9501953125,8544.9501953125,8445.0,8512.150390625,8353.888671875,349510
2023-03-15,0.011365197598934174,8650.0,8704.9501953125,8440.0,8474.9501953125,8317.3798828125,509229
2023-03-16,0.4304920035000477,8460.099609375,8533.400390625,8411.0,8437.4501953125,8280.5771484375,340261
2023-03-17,-0.01645294949412346,8503.0,8510.9501953125,8293.5498046875,8316.849609375,8162.21826171875,471602
2023-03-20,-0.28555955303212005,8316.849609375,8316.849609375,8130.0,8219.599609375,8066.77685546875,488199
2023-03-21,0.9833674868568778,8245.0,8275.0,8215.0,8228.400390625,8075.41357421875,287497
2023-03-22,0.9712115041911602,8236.0,8289.599609375,8217.0,8252.400390625,8098.9677734375,218120
2023-03-24,0.32904688478447497,8353.2001953125,8386.5,8211.0,8242.900390625,8089.64404296875,391840
2023-03-27,-0.20975744724273682,8250.0,8316.7998046875,8229.5498046875,8278.349609375,8124.4345703125,364326
2023-03-28,0.9982150495052338,8305.900390625,8355.599609375,8140.0,8208.7998046875,8056.177734375,360349
2023-03-29,0.907393030077219,8249.849609375,8319.099609375,8187.5,8295.2998046875,8141.0693359375,339851
2023-03-31,-0.9809355949206898,8325.9501953125,8370.0,8257.0498046875,8292.150390625,8137.978515625,478757
2023-04-03,-0.1322354946343694,8412.849609375,8579.0,8390.349609375,8503.0498046875,8344.95703125,627265
2023-04-05,0.9960581155028194,8521.9501953125,8548.0,8430.0,8447.0498046875,8289.998046875,272888
2023-04-06,0.0591152909619268,8464.0,8535.0,8377.099609375,8516.650390625,8358.3046875,309551
2023-04-10,-0.05325860972516239,8456.599609375,8555.7998046875,8403.0498046875,8535.150390625,8376.4609375,308275
2023-04-11,0.13300359062850475,8580.0,8670.9501953125,8545.0,8659.5498046875,8498.5478515625,409240
2023-04-12,-0.007553778575836784,8672.0,8709.9501953125,8591.0,8621.0498046875,8460.7626953125,408458
2023-04-13,0.9662027535960078,8628.0498046875,8704.0,8620.0,8670.7998046875,8509.587890625,480202
2023-04-17,0.2937278187933511,8850.0,8850.0,8650.0,8674.650390625,8513.3662109375,489356
2023-04-18,0.8958526412607171,8692.9501953125,8748.7998046875,8690.0,8732.650390625,8570.2890625,276111
2023-04-19,-0.9904397530481219,8690.0498046875,8741.7998046875,8662.4501953125,8679.9501953125,8518.568359375,280819
2023-04-20,-0.0020775662269443274,8670.0,8739.900390625,8665.150390625,8714.650390625,8552.6240234375,369060
2023-04-21,0.001278239011298865,8679.400390625,8704.0,8550.0,8558.4501953125,8399.3271484375,424157
2023-04-24,-0.270181147144675,8577.0,8577.0,8444.75,8466.150390625,8308.7431640625,543745
2023-04-25,0.08672439066382746,8510.0,8525.0,8420.0,8468.900390625,8311.4423828125,906406
2023-04-26,-0.28681844162444275,8527.0,8550.0,8434.900390625,8506.900390625,8348.736328125,959058
2023-04-27,-0.02480889398915072,8570.0,8570.0,8471.25,8542.9501953125,8384.115234375,536521
2023-04-28,-0.992713180865394,8593.0,8612.4501953125,8535.099609375,8589.5498046875,8429.8486328125,387567
2023-05-02,0.11288183980754443,8622.7001953125,8827.0,8606.0,8776.849609375,8613.666015625,865562
2023-05-03,0.9897082368843257,8770.0,8828.0,8715.0498046875,8797.2998046875,8633.736328125,537008
2023-05-04,-0.9824541117995977,8796.650390625,8822.9501953125,8743.0,8800.599609375,8636.974609375,271926
2023-05-05,-0.1578792469309909,8800.599609375,8988.0,8790.0,8948.650390625,8782.2724609375,951591
2023-05-08,-0.889583382755518,9046.0,9120.9501953125,8960.0,9076.25,8907.4990234375,678780
2023-05-09,0.03855041228234768,9083.0,9140.0,9051.849609375,9111.5498046875,8942.1435546875,415394
2023-05-10,0.0254019383341074,9128.7998046875,9180.0,9060.0,9168.150390625,8997.69140625,366827
2023-05-11,0.23958037614250893,9242.9501953125,9315.0,9142.0498046875,9260.900390625,9088.7177734375,644550
2023-05-12,-0.062256682462667905,9260.9501953125,9329.7998046875,9232.650390625,9295.400390625,9122.5751953125,403028
2023-05-15,0.5129611218799255,9242.0,9307.5,9185.400390625,9207.2998046875,9036.1123046875,259316
2023-05-16,-0.6008972885708014,9219.099609375,9229.2998046875,9057.099609375,9071.349609375,8902.6904296875,448981
2023-05-17,-0.15811884114518762,9080.349609375,9132.0,9032.0498046875,9119.400390625,8949.8486328125,290482
2023-05-18,0.25269975198898464,9144.9501953125,9150.0,9044.099609375,9053.2998046875,8884.9765625,272497
2023-05-19,0.4185700021667539,9060.0,9118.2001953125,8960.5498046875,9105.9501953125,8936.6474609375,543472
2023-05-22,-0.26602784854670364,9090.0,9169.7001953125,9073.849609375,9156.650390625,8986.4052734375,182115
2023-05-23,0.04609123937552795,9169.0,9235.0,9156.75,9200.7001953125,9029.6357421875,269008
2023-05-24,0.3961860028405984,9168.0,9318.2001953125,9159.0,9270.75,9098.3837890625,470365
2023-05-25,0.006119098630733788,9220.75,9293.400390625,9216.0498046875,9281.849609375,9109.27734375,218979
2023-05-26,-0.15203517556656151,9333.0,9415.0,9311.25,9399.9501953125,9225.181640625,346760
2023-05-29,0.0215706570452312,9435.0,9488.7998046875,9312.0498046875,9333.5,9159.966796875,236834
2023-05-30,0.24837107118219137,9380.0,9402.900390625,9300.0,9383.349609375,9208.8896484375,372004
2023-05-31,-0.221550961304456,9449.9501953125,9449.9501953125,9267.599609375,9367.7001953125,9193.53125,1614766
2023-06-01,0.37379912547767163,9337.5,9377.5498046875,9222.0,9328.2998046875,9154.86328125,378706
2023-06-02,0.3905553261200631,9389.0,9525.150390625,9312.7001953125,9485.349609375,9308.9931640625,445105
2023-06-05,0.09899858343932363,9552.5,9640.0,9488.5498046875,9582.099609375,9403.9443359375,434649
2023-06-06,0.3183908483479172,9629.0,9770.0,9611.0,9736.2001953125,9555.1796875,542318
2023-06-07,-0.4685967405384872,9788.0,9800.0,9650.5,9707.5,9527.0126953125,453747
2023-06-08,0.10000945790670812,9733.0,9765.0,9625.5,9658.599609375,9479.021484375,273746
2023-06-09,-0.25218949490226805,9675.5,9713.900390625,9611.099609375,9627.7998046875,9448.794921875,161389
2023-06-12,0.3820064172614366,9625.0,9700.0,9537.650390625,9550.4501953125,9372.8837890625,316879
2023-06-13,0.22707974669590061,9588.0,9618.0498046875,9505.650390625,9517.5,9340.5458984375,561014
2023-06-14,-0.09138100740965456,9520.0,9599.0,9490.5,9532.5,9355.2666015625,328167
2023-06-15,0.003463115484919399,9555.0,9697.7998046875,9543.0,9594.849609375,9416.4580078125,459978
2023-06-16,-0.7175504925350348,9595.0498046875,9643.400390625,9552.0,9603.7001953125,9425.1435546875,682099
2023-06-19,0.1825191116976467,9638.0,9642.150390625,9510.0,9532.0,9354.7763671875,395006
2023-06-20,-0.12160967977251858,9530.0,9538.900390625,9420.0,9492.099609375,9315.6181640625,612713
2023-06-21,0.35686366764518124,9502.0,9537.0,9396.0498046875,9440.849609375,9265.3203125,356331
2023-06-22,-0.5578989445930347,9439.0498046875,9494.349609375,9373.7998046875,9403.0498046875,9228.2236328125,288487
2023-06-23,-0.07328486289562923,9420.0,9427.0,9305.0,9327.2998046875,9153.8818359375,309138
2023-06-26,-0.5145199253456667,9327.2998046875,9520.0,9300.0,9470.2001953125,9294.1259765625,405168
2023-06-28,-0.3083742558956146,9475.4501953125,9575.0,9432.5498046875,9540.650390625,9363.265625,482586
2023-06-30,0.01909451372921467,9569.0,9853.5,9541.0,9789.0498046875,9607.046875,845006
2023-07-03,0.6656765043735504,9742.0498046875,9785.849609375,9656.5498046875,9673.0,9493.1552734375,398066
2023-07-04,0.18133522920543327,9700.0,9716.5,9620.0498046875,9647.400390625,9468.03125,247673
2023-07-05,0.16772385105586557,9697.0,10036.9501953125,9675.0,9992.2998046875,9806.517578125,815044
2023-07-06,-0.05634064249516953,9999.9501953125,10016.2998046875,9815.2001953125,9859.400390625,9676.0888671875,652120
2023-07-07,0.36794113682117313,9854.0,9945.0,9815.0,9850.25,9667.109375,457050
2023-07-10,0.12212472729152068,9854.0,9933.349609375,9719.75,9736.2998046875,9555.27734375,272008
2023-07-11,-0.18989078449667432,9796.0,9956.849609375,9736.2998046875,9900.150390625,9716.08203125,568772
2023-07-12,-0.635861074590745,9895.0,9950.0,9805.0,9835.7998046875,9652.9267578125,552967
2023-07-13,-0.08657332370057702,9852.9501953125,9898.9501953125,9612.0,9647.5498046875,9468.177734375,519564
2023-07-14,0.3144150367588736,9701.9501953125,9727.2998046875,9591.0,9603.650390625,9425.0947265625,498441
2023-07-17,-0.10448138602077961,9647.0,9699.0,9555.0,9689.5498046875,9509.3974609375,444583
2023-07-18,-0.4688146914704703,9710.2001953125,9766.2998046875,9601.7001953125,9665.650390625,9485.9423828125,320985
2023-07-19,0.016936431056819856,9651.0,9666.0,9525.650390625,9607.5498046875,9428.9208984375,450254
2023-07-20,-0.16865023639939652,9620.0,9785.0,9575.4501953125,9772.5,9590.8046875,466813
2023-07-21,-0.8380493500735611,9720.0,9845.0,9703.0,9770.0498046875,9588.400390625,328483
2023-07-24,-0.3443522758971085,9770.0498046875,9815.0,9680.0,9694.7998046875,9514.5498046875,358506
2023-07-25,-0.11766833945148392,9624.0,9774.9501953125,9616.7998046875,9758.599609375,9577.162109375,240998
2023-07-26,-0.4848443771043094,9761.5,9810.0,9725.25,9756.349609375,9574.955078125,209861
2023-07-27,0.9816914761904627,9770.0,9827.150390625,9691.650390625,9753.599609375,9572.255859375,256672
2023-07-28,0.4566914141178131,9739.0,9750.0,9546.400390625,9670.2998046875,9490.50390625,381151
2023-07-31,-0.003757666749879718,9670.2998046875,9837.7001953125,9606.0,9820.75,9638.1572265625,600060
2023-08-01,0.5653057021166509,9760.0,9892.0,9650.0498046875,9716.75,9536.091796875,1394528
2023-08-02,-0.9508272185921669,9715.0,9793.4501953125,9520.349609375,9653.7998046875,9474.3115234375,672815
2023-08-03,-0.0475420158666869,9598.849609375,9659.9501953125,9515.599609375,9543.7001953125,9454.400390625,614897
2023-08-04,0.2174636081714804,9560.0,9616.0,9427.0,9470.400390625,9381.7861328125,540470
2023-08-07,-0.07663456389370064,9490.0,9539.7998046875,9422.0,9523.7998046875,9434.685546875,366329
2023-08-08,0.10140888919480719,9539.9501953125,9623.0,9505.0,9542.5498046875,9453.2607421875,430636
2023-08-09,-0.2586433540730338,9540.0,9540.0498046875,9417.5,9463.099609375,9374.5537109375,404602
2023-08-10,-0.17733815987594426,9463.099609375,9500.0,9342.0498046875,9397.599609375,9309.666015625,523490
2023-08-11,-0.00032733458404739696,9397.599609375,9469.0,9344.0,9356.849609375,9269.2978515625,498504
2023-08-14,-0.8098887968808413,9360.0,9364.0,9257.900390625,9321.650390625,9234.427734375,336864
2023-08-16,-0.7934676161967218,9334.0,9437.75,9254.150390625,9419.5498046875,9331.4111328125,336363
2023-08-17,0.9777993507450446,9414.900390625,9474.75,9350.0,9375.2998046875,9287.5751953125,402798
2023-08-18,-0.020035169320181012,9350.0,9470.0,9336.650390625,9456.0498046875,9367.5693359375,400745
2023-08-21,0.8069709204428364,9455.5498046875,9469.0,9413.25,9438.7998046875,9350.4814453125,375347
2023-08-22,0.5065006607328542,9420.2001953125,9508.0498046875,9409.7001953125,9491.900390625,9403.0849609375,435930
2023-08-23,-0.4031233564019203,9519.0,9640.0,9446.0,9600.9501953125,9511.1142578125,546842
2023-08-24,0.34719759970903397,9661.650390625,9661.650390625,9555.0,9573.7001953125,9484.119140625,385559
2023-08-25,-0.10602528859938805,9554.0,9624.75,9485.0,9505.7001953125,9416.755859375,346449
2023-08-28,-0.8255077451467514,9514.9501953125,9670.0,9510.0,9597.7001953125,9507.89453125,325938
2023-08-29,-0.2706687694246119,9600.0,9684.75,9506.0,9621.25,9531.224609375,317224
2023-08-30,-0.47693486623466014,9660.0,9817.9501953125,9610.0,9796.400390625,9704.7353515625,543634
2023-08-31,-0.18968120613135397,9770.099609375,10065.0,9770.099609375,10003.7998046875,9910.1943359375,1581818
2023-09-01,0.5975777265107767,9999.0,10397.9501953125,9951.349609375,10331.25,10234.5810546875,1193178
2023-09-04,0.6148283676215215,10401.0,10467.9501953125,10286.2998046875,10362.4501953125,10265.4892578125,819552
2023-09-05,0.9673605930060148,10350.0,10412.7001953125,10245.7998046875,10262.099609375,10166.0771484375,507107
2023-09-06,-0.4825993007689249,10260.0,10260.0,10130.150390625,10178.849609375,10083.6064453125,663758
2023-09-07,0.8312257688500851,10150.0,10300.900390625,10150.0,10280.75,10184.5537109375,445805
2023-09-08,-0.2528786361217499,10399.0,10400.0,10300.0,10332.0,10235.3232421875,439721
2023-09-11,0.33435786484430235,10345.0,10550.0,10344.0,10533.849609375,10435.2841796875,598050
2023-09-12,-0.6003064701481807,10544.0,10568.400390625,10405.0,10503.599609375,10405.3173828125,568773
2023-09-13,-0.17920902146336934,10500.0,10536.400390625,10440.0,10473.400390625,10375.4013671875,301707
2023-09-14,-0.2074587790935766,10465.0498046875,10580.0,10431.0498046875,10488.150390625,10390.0126953125,501196
2023-09-15,0.4821282859891653,10489.2998046875,10550.0,10477.400390625,10525.25,10426.765625,544616
2023-09-18,-0.30728446738794446,10500.0498046875,10623.650390625,10494.0498046875,10522.099609375,10423.64453125,430213
2023-09-20,0.9941619345918298,10494.0498046875,10494.0498046875,10337.5498046875,10346.75,10249.935546875,545106
2023-09-21,0.02517841858207248,10343.0498046875,10345.0,10206.5,10284.2998046875,10188.0703125,577252
2023-09-22,-0.1437241380834686,10378.0,10566.75,10308.4501953125,10535.150390625,10436.5732421875,986206
2023-09-25,-0.021500272618141025,10535.150390625,10720.0,10530.0,10588.2001953125,10489.126953125,756801
2023-09-26,0.9840783089675824,10631.900390625,10633.9501953125,10526.5498046875,10556.650390625,10457.8720703125,452503
2023-09-27,-0.27718134969472885,10550.0,10706.0,10525.0,10680.75,10580.810546875,458359
2023-09-28,0.056724402820691466,10650.5,10705.0,10532.0498046875,10565.349609375,10466.490234375,598144
2023-09-29,-0.4875939330086112,10541.0,10705.5,10510.5498046875,10610.599609375,10511.31640625,481725
2023-10-03,0.5742341868724907,10709.7998046875,10709.7998046875,10303.2998046875,10346.900390625,10250.0849609375,623006
2023-10-04,-0.10488093471004893,10283.900390625,10283.900390625,10090.0,10129.849609375,10035.064453125,407793
2023-10-05,0.26194217052398017,10181.9501953125,10270.9501953125,10109.0,10210.150390625,10114.6142578125,377196
2023-10-06,0.9904594570398331,10283.0,10332.9501953125,10260.0,10302.0498046875,10205.6533203125,335700
2023-10-09,-0.5044606032664888,10250.0,10334.400390625,10183.9501953125,10244.7998046875,10148.939453125,230083
2023-10-10,-0.3826514482498169,10290.0,10417.0,10270.099609375,10375.0,10277.9208984375,348342
2023-10-11,-0.08203631029755343,10349.9501953125,10440.0,10340.0498046875,10412.099609375,10314.673828125,193526
2023-10-12,0.10974138916208176,10460.0,10624.5498046875,10420.2001953125,10580.900390625,10481.8955078125,569237
2023-10-13,0.018664142378838733,10534.0498046875,10745.0498046875,10529.7998046875,10727.5498046875,10627.1728515625,625954
2023-10-16,-0.031709764152765274,10729.9501953125,10810.849609375,10665.0,10704.5,10604.337890625,304196
2023-10-17,-0.3066814557274079,10730.0,10797.849609375,10565.2998046875,10750.7998046875,10650.205078125,474718
2023-10-18,0.12760152185801416,10755.0,10809.849609375,10711.0498046875,10788.4501953125,10687.5029296875,267435
2023-10-19,0.6494938771240413,10700.0,10798.7001953125,10700.0,10771.7001953125,10670.9091796875,286284
